	X0	X1	X2	X3	X4	X5	X6	X7	X8
Nfkbib	0.00381672782662882	0.0154388790183534	0.0123116320299419	0.0259026687598116	0.000438776909365144	0.00176591085681995	0.00639360639360639	0.00273164335664336	0
Sirt2	0.0342510852070429	0.0702879831316239	0.0330326788316103	0.00482557555041721	0.00386361441128175	0.00806090461262875	0.00225193525686137	0.00138546798029556	0.00151572565365669
Rinl	4.42008486562942e-05	0.0206619881995351	0.00492957746478873	0.00983965014577261	0.000140056022408963	9.01875901875902e-05	0.000510204081632653	0.125558035714286	0
Hnrnpl	0.0321506538181658	0.0343441551382435	0.0542614260171273	0.0133630289532294	0.0139744093628543	0.00380193921396594	0.00919503658924594	0.0168429844097996	0.000770943978070928
Ech1	0.0907552649029337	0.0738162888367966	0.101906124971538	0.00867621875540054	0.027550604537427	0.0246809900389577	0.000593863411415374	0.0131531466512702	0.00217623023627643
Lgals4	0.000123762376237624	0	0.0138028169014085	0.000340136054421769	0	0.00101010101010101	0	0	0
Lgals7	0.0136138613861386	0	0	0	0	0	0	0	0
Capn12	0	0.000113778586869951	0.0207426376440461	0	0	0.000918273645546373	0	0	0
Actn4	0.0281684035303705	0.00687374103794366	0.147648059988653	0.0034311447871618	0.128903540400398	0.0535123564895894	0.000900675506629973	0.000985113835376532	0
Eif3k	0.161964050482301	0.181247405363387	0.054721461818119	0.0884979374950471	0.0438201031485556	0.0245805696449473	0.0113514933870544	0.0220723482526058	0.00681507333867849
Map4k1	3.43784378437844e-05	0.00170351828674732	0.000312989045383411	0.011432350718065	0	0	0.0321428571428572	0.015625	0
Ryr1	0	0.00458906967042136	0	0.0231910946196661	0	0	0.0108225108225108	0	0.00466200466200466
Rasgrp4	0	0.020342592419629	0.000168173218414967	0.0487866788506448	0	0	0	0	0.000574052812858783
Fam98c	0.00348687042617305	0.0210698155302824	0.0153092467850582	0.00499852114758947	0.00030690537084399	0.000351339481774264	0.000124223602484472	0.00665760869565218	0.00133779264214047
1110035H17Rik	0.000309405940594059	0.000312891113892365	0.00633802816901409	0	0.000245098039215686	0.00252525252525253	0.000892857142857142	0.00390625	0
Spred3	0.00123762376237624	0	0.0028169014084507	0	0	0	0	0	0
Psmd8	0.061290597914074	0.0962952856810724	0.0386062761440725	0.0885677964177885	0.0393683613601169	0.0115054887023741	0.00406801207691085	0.00340656284760845	0.00068452126294173
Kcnk6	0.000793348565625793	0.00927441352973268	0.00462260743950885	0.000348857491714635	0.000100553041729512	0.00932400932400933	0	0	0
Yif1b	0.0720684941628491	0.0252180897763996	0.0269357438161306	0.00338443835245541	0.0140864305921374	0.0121614151464898	0.00355366027007818	0.000971703980099502	0.000382701875239189
2200002D01Rik	0.000489061002874481	4.03730469538536e-05	0.0165606542480691	0.000685758174237438	0.0344402277039848	0.203649397197784	0	0	0
Spint2	0.00144241042809317	7.20324866514799e-05	0.0205187962306211	0.00891939509616797	0.122005924672027	0.113945207470387	0.0148509763617677	0.0182104316546762	0
Ppp1r14a	0.0085173545444432	2.81250439453812e-05	0.000253204620984333	1.91087671023466e-05	0.383873099801718	0.000907955964135739	0	0	0
Dpf1	0.00123762376237624	0	0	0	0	0	0	0	0
Sipa1l3	0.000733406674000733	0.00375469336670838	0.00260824204486176	0.00113378684807256	0.000145243282498184	0.00336700336700337	0.000529100529100529	0.000578703703703704	0
Zfp84	0.00379186854855698	0.00322211274731712	0.0117470782139646	7.23693732812274e-05	0.000750938673341676	0.00193423597678917	0.000303951367781155	0.00132978723404255	0
Zfp30	0.00748762376237623	0.000250312891113893	0.00690140845070422	0	0	0	0	0	0
Zfp790	0.00171892189218922	0	0.0189358372456964	0.00018896447467876	0	0	0.000793650793650793	0	0
Zfp940	0.000825082508250824	0.000834376303712974	0.00187793427230047	0	0	0	0	0	0
Zfp420	0.0015470297029703	6.25782227784731e-05	0.0170422535211268	0	0.000196078431372549	0.000505050505050505	0	0.00078125	0
Zfp27	0.000928217821782178	0.000417188151856487	0.00211267605633803	0	0.000326797385620915	0.00336700336700337	0	0.00130208333333333	0
Zfp383	0.0132471580491383	4.63542390951653e-05	0.00667709963484612	0	0.000145243282498184	0	0	0	0
Zfp74	0.00774660799413275	4.63542390951653e-05	0.00845070422535212	0	0.000145243282498184	0.000374111485222596	0	0.00231481481481481	0
Zfp568	0.000856816450875857	9.62741888899587e-05	0.0138678223185265	0	0.000301659125188537	0	0	0	0
Zfp14	0.000176803394625177	0.00160915430001788	0.00362173038229376	0	0	0	0	0	0
Zfp566	0.00029120559114735	0.00117794301700655	0.00414250207125104	0.000200080032012805	0.00207612456747405	0.0005941770647653	0	0.000919117647058824	0
Zfp260	0.0483336280056577	0.00360569759818821	0.0182595573440644	0.000728862973760932	0.000840336134453781	0.00865800865800866	0.000340136054421769	0.00334821428571428	0
Zfp382	0.00099009900990099	0.00100125156445557	0.000563380281690141	0	0	0	0	0	0
Zfp146	0.00182003494467094	7.36214385629096e-05	0.00265120132560066	0.000200080032012805	0	0.00950683303624481	0.00336134453781512	0	0
Gm5113	0.000928217821782178	0.000104297037964122	0.00845070422535211	0	0	0.000841750841750841	0	0.00130208333333333	0
Cox7a1	0.000942951438000942	0.00595983074080696	0.00120724346076459	0	0.00168067226890756	0.000481000481000481	0	0	0
Capns1	0.207937076602397	0.188541598050194	0.0971623424759081	0.060608664518439	0.0892961816305469	0.0348803827751196	0.00271428571428571	0.00950657894736842	0.0065587044534413
Gm26810	0	0.000417188151856487	0.000938967136150234	0	0	0.00336700336700337	0	0	0
Tbcb	0.0670379537953795	0.0894565500322697	0.0377553067693913	0.0317896389324961	0.0151053013798112	0.0156695156695157	0.00164835164835165	0.00180288461538462	0.000219154065307912
Polr2i	0.0524061552496713	0.0228062856348213	0.0374060078628955	0.0119462419113987	0.00893777565226632	0.00394185760039419	0.00139372822299652	0.00342987804878049	0
Wdr62	0	0.000625782227784731	0.00140845070422535	0	0	0	0	0	0
Thap8	0.000247524752475248	0.00100125156445557	0.000563380281690141	0	0	0.00202020202020202	0	0	0
Clip3	0.0320898161244696	2.97991537040348e-05	0	0	0.00336134453781512	0.000962000962000962	0	0	0
Alkbh6	0.00711633663366337	0.00348261413723677	0.0135027556644213	0.0106847086660751	0.000170502983802217	0.00395256916996047	0.00139751552795031	0.00271739130434783	0
Sdhaf1	0.0125499392044468	0.0028105307072437	0.0154435384235236	0.00966702470461869	0.00168558651530788	0.00221513379408116	0.00050125313283208	0.00671600877192983	0
Lrfn3	0.00123762376237624	0	0.0028169014084507	0	0	0	0	0	0
Tyrobp	0.000814691040892503	0.645912344250632	0.00359740305814738	0.241839304991518	0.00026670617869314	0.000305320204564537	0.000587741393786733	1.31192275398824e-05	0.0218303946263644
Hcst	6.37950392977442e-06	0.0217023857141014	0	0.0834735956238166	0	0	0.00891016200294551	0.217783505154639	0.00178429817605076
Nfkbid	0	0.0462978723404255	0.000563380281690141	0.0333333333333333	0	8.08080808080808e-05	0.0056	0.008	0.000307692307692307
Aplp1	0.00453795379537953	0	0.0192061459667093	0	0.00190136660724896	0.00275482093663912	0	0	0
Arhgap33	0.00061881188118812	0.000625782227784731	0	0	0	0	0	0	0
Proser3	0.00111386138613861	0.000125156445556946	0.00253521126760563	0	0.000392156862745098	0.00101010101010101	0.00142857142857143	0	0
Hspb6	0.000930544182237772	3.76410362577282e-05	0.00103780578206079	0	0.369865841073271	0.000303789777473988	0	0	0
Lin37	0.0041769801980198	0.00521485189820609	0.0213908450704225	0.00354308390022676	0.00102124183006536	0.000420875420875421	0.00729166666666667	0.00797526041666667	0
Psenen	0.135788729248865	0.182182615487404	0.0495795827597162	0.0537696281520127	0.0266106442577031	0.0174982911825017	0.00726100966702471	0.0135808270676692	0.001417004048583
U2af1l4	0.00247524752475247	0	0.00140845070422535	0	0.000490196078431373	0.00126262626262626	0	0	0
Kmt2b	0.00128919141914191	0.000208594075928244	0.00751173708920188	0.00127551020408163	0.000163398692810458	0.000420875420875421	0.000595238095238095	0.00585937499999999	0
Zbtb32	0	0	0	0	0.000435729847494553	0	0.0253968253968254	0.0277777777777778	0
Cox6b1	0.204872108429908	0.255182061903686	0.0886174978376215	0.0974266883655387	0.0869862152010208	0.0267385125313631	0.0084850072017808	0.0158183432630614	0.00932454346753156
Rbm42	0.0385752861000386	0.0383623468729852	0.057368453143101	0.0176767676767677	0.00618792971734148	0.00631859722768813	0.00374149659863946	0.0135281385281385	0.000333000333000333
Gm26610	0.000247524752475248	0	0.00507042253521127	0	0	0	0	0.003125	0
Haus5	0.00086095566078347	0.00136039614735811	0.00440906307409676	0.000591540964211772	0	0.000439174352217831	0.00062111801242236	0.0108695652173913	0
Tmem147	0.0677915291529153	0.0342678347934919	0.0410704225352113	0.0114965986394558	0.00892374727668846	0.00810325476992143	0.00114285714285714	0.000555555555555556	8.54700854700854e-05
Gm26935	0.00123762376237624	0.000312891113892365	0	0	0	0.00252525252525253	0	0	0
Sbsn	0.0234398439843984	0.000948154890582926	8.53606487409303e-05	0	0	0	0.000432900432900433	0.000473484848484848	0
Dmkn	0.0066006600660066	0	0	0.0283446712018141	0	0	0	0	0
Ffar2	0	0	0	0.0402792696025779	0	0	0	0.0131578947368421	0
Cd22	0	0.000588971508503276	0	0.000100040016006402	0	0	0.353361344537815	0	0
Mag	0.000618811881188118	0.00563204005006257	0	0	0	0	0	0	0
Usf2	0.00865161674395288	0.082127976426229	0.0128721697272241	0.0189873417721519	0.00150161330354927	0.00719217491369391	0.00162748643761302	0.00712025316455696	0.000121713729308666
Gm4673	0	0.00112640801001252	0.000281690140845071	0.00136054421768707	0	0.00404040404040404	0.00571428571428571	0	0
Lsr	7.73514851485149e-05	0.0253441802252816	0.00158450704225352	0.0104166666666667	0	0.00568181818181818	0	0	0
Fam187b	0	0.00281602002503129	0	0.000850340136054422	0	0	0	0	0
Fxyd5	0.055700101260126	0.379458698372966	0.0170792431355812	0.149659863945578	0.0267775797187562	0.0277777777777778	0.00152417027417027	0.0277087279040404	0.0164141414141414
Fxyd7	0.0022002200220022	0.000139062717285496	0	0	0.00174291938997821	0.00112233445566779	0	0.00173611111111111	0
Fxyd1	0.536008322055227	5.40243649886098e-05	0.000165501401695545	1.63134798283822e-05	0.221418159589975	1.21115229028898e-05	0	0	0
Lgi4	0.0294029402940294	0.000606819129973072	8.53606487409303e-05	0	0	0	0	0	0
Fxyd3	0.00123762376237624	0	0	0	0	0	0	0	0
Scn1b	0.0721782178217822	0.00526282853566958	5.63380281690141e-05	1.70068027210884e-05	0.0164901960784314	0.0341414141414142	0	0	0.00480769230769231
Gramd1a	0.00574896199297349	0.00908393556461706	0.0141980917764652	0.00134408602150538	0	0.0117302052785924	0.00414746543778802	0.0454889112903226	0.000310173697270471
Wtip	0.00697194719471947	0.000166875260742595	0.000375586854460094	0.000113378684807256	0.0130718954248366	0.000336700336700337	0	0.000520833333333333	0
Uba2	0.0141969037944257	0.0286521446605945	0.0457950012212	0.00884746962368762	0.0330499829989799	0.00493373036725638	0.00697770437654831	0.00289017341040463	0.000111160515784793
Pdcd2l	0.00135013501350135	0.0637539348427959	0.00258215962441315	0.00371057513914657	0.000742721330956625	0.00068870523415978	0.00173160173160173	0.00106534090909091	0
Gpi1	0.0341039603960396	0.203265331664581	0.0490816901408451	0.0619897959183673	0.0165686274509804	0.0116767676767677	0.00822857142857143	0.01225	0.0065
4931406P16Rik	0.00673932939512438	0.000888715936937978	0.190898331163451	0.00142914308580575	0.00133465150766189	0.0645530939648587	0.000240096038415366	0.000262605042016807	0
Lsm14a	0.03820216205294	0.0199260555285944	0.062151480310434	0.012529501596557	0.0108943577430972	0.00659657802514945	0.00615889212827988	0.0039859693877551	0
Kctd15	0.00495049504950495	0	0.000312989045383411	0	0.00174291938997821	0	0	0	0
Pepd	0.00156387415245823	0.238708127279443	0.00206626578957989	0.00997992320137223	0.000179785381201191	0.00141819339527076	0.00102333196889071	0.000716332378223496	0.000440819925060613
Cebpg	0.0298257098437116	0.0670285170512728	0.0880514491910138	0.010688986338337	0.000980392156862745	0.020055931212956	0.000118063754427391	0.000516528925619834	0.00198664971392244
Cebpa	0.0018015410412009	0.184106140740442	0.000408905043162199	0.00927145051569014	0	0	0	0	0.00558312655086849
Lrp3	0.0111386138613861	0	0	0	0	0	0	0	0
Gpatch1	0.0066006600660066	0.00127763871506049	0.0190140845070423	7.08616780045351e-05	0	0.00526094276094276	0.000297619047619047	0	0
Rhpn2	0.000384090133151246	0	0.060709082078679	0	0	0.000348310693138279	0	0	0
Faap24	0.00303217821782178	0.000563204005006258	0.00126760563380282	0	0.000784313725490196	0	0.000714285714285714	0.0125	0
Cep89	0.00746994342291372	0.00111746826390131	0.000402414486921529	0.000121477162293489	0.000140056022408964	0.00324675324675325	0	0.00502232142857142	0
Nudt19	0.0311113007852509	0.00570756549134694	0.00242836328314716	0.000469153178512784	0.00165652467883705	0.000348310693138279	0.00443349753694582	0.00660021551724138	0.00298408488063661
B230322F03Rik	0.00061881188118812	0	0.00140845070422535	0	0	0	0	0	0
Ankrd27	0.0103135313531353	0.00127763871506049	0.00586854460093897	7.08616780045351e-05	0.000735294117647058	0.000841750841750841	0	0.00813802083333333	0
Pdcd5	0.0832600305485094	0.0475042839361875	0.0655724983509875	0.0168662506324844	0.0363204234861989	0.0142471547430225	0.00385674931129477	0.00697314049586776	0.000476795931341386
Dpy19l3	0.00404290429042904	0	0.00169014084507042	0	0	0	0.00380952380952381	0.00937499999999999	0
Zfp507	0.00618811881188119	0	0.0114084507042254	0	0	0	0	0.00078125	0
Tshz3	0.0176061961034813	0	0.00327124034529759	0	0.000126502213788741	0.00130335614206582	0	0.000504032258064516	0
Uri1	0.035283393608822	0.00216588100394955	0.0206628995530067	0.0013035154181433	0.0039685335211929	0.0102219802818605	0.00213857998289136	0.00458458083832335	0
Ccne1	0.000176803394625177	0.000715179688896835	0	0	0.00224089635854342	0	0.00816326530612245	0	0
1600014C10Rik	0.00093185789167152	0.00119266730471913	0.0318475559237779	0.0193677470988395	4.61361014994233e-05	0.00011883541295306	0.000168067226890756	0.0264705882352941	0
Plekhf1	0.10490812594773	4.51014218223229e-05	0.00010150996066489	3.06428877857449e-05	0.00127186009538951	0	0.000128700128700128	0.000563063063063063	0
Pop4	0.0131752099260559	0.0045785079450579	0.00802282046710644	0.00107637991905623	0.000198560436832961	0.00204577419767293	0.000180831826401447	0.00712025316455696	0
Zfp619	0	0.00166875260742595	0	0	0	0	0	0.00520833333333333	0
Gm37494	0.00410114540865851	0.00353382905101965	0.00795360397680198	6.66933440042684e-05	0.000307574009996155	0.00495147553971083	0.000280112044817927	0.00765931372549019	0
Gm26526	0.00387430047352562	0.000108831691788649	0.0198407838334354	0.00118308192842354	0.000341005967604433	0.000219587176108915	0	0.0166440217391304	0
Vstm2b	0.00247524752475247	0	0	0	0	0	0	0	0
AI987944	0.00991277699198492	0.00576911615710114	0.029215291750503	0.00158730158730159	0.000597572362278245	0.00153920153920154	0.00054421768707483	0.00238095238095238	0
AW146154	0.00193715023676281	0.00136039614735811	0.00440906307409676	0.000147885241052943	0.000170502983802217	0.000439174352217831	0	0.0061141304347826	0
2610021A01Rik	0.00234497133923919	0.000263487253804097	0.00133432171979244	0.00161117078410311	0.000206398348813209	0.000531632110579479	0.000751879699248119	0.00328947368421053	0
Zfp788	0.00455670567056706	0.000910228694959609	0.00460947503201025	0	0.00017825311942959	0	0	0.00284090909090909	0
Zfp141	0.00238004569687738	0.00154038702223934	0.000866738894907909	0	0	0.000777000777000777	0.0010989010989011	0	0
Zfp976	0.00673817381738173	0.000139062717285496	0.000312989045383411	0	0	0	0	0	0
Zfp975	0.00123762376237624	7.82227784730913e-05	0.00633802816901409	0	0.000980392156862744	0.00252525252525253	0.000892857142857142	0	0
Zfp715	0.0006000600060006	0.000948154890582926	0.0308151941954759	0.000412286126571841	0	0.0012243648607285	0	0.000473484848484848	0
Siglecf	0	0	0	0.010204081632653	0	0	0	0	0
Siglecg	0	0	6.12369871402327e-05	0.0124963028689737	0	0	0.298447204968944	0.000339673913043478	0
Nkg7	0	0.000268192383336314	6.70690811535882e-05	8.09847748623258e-05	0	0	0	0.509300595238095	0
Etfb	0.0812809837469103	0.0769790690245652	0.0385055100477341	0.0259774760671354	0.0165449722427325	0.0110448980741868	0.00286909742976689	0.00706066945606694	0.000858277008904625
Vsig10l	0.000176803394625177	0.00160915430001788	0	0.000485908649173955	0	0.00144300144300144	0	0.00223214285714286	0
Iglon5	0.00371287128712871	0	0	0	0	0	0	0	0
Cd33	0	0.0848118972244717	0.000331400165700083	0.0306372549019608	2.88350634371395e-05	0	0	0	0
Zfp658	0.000137513751375137	0.00125156445556946	0.0028169014084507	0	0	0.00112233445566779	0	0.00173611111111111	0
Zfp719	0.00416883793642522	6.58718134510242e-05	0.00133432171979244	0.000716075904045829	0	0.00478468899521531	0	0.00328947368421053	0
Siglece	0.000105081262843265	0.0681984556166907	2.65745415891576e-05	0.021691695546143	0	0	0	0	0
Ctu1	0.000742574257425742	0.00408844388819357	0.00300469483568075	0	0.000261437908496732	0	0	0	0
Klk10	0	0	0	0	0	0.0404040404040404	0	0	0
Klk8	1.96448216250197e-05	1.98661024693565e-05	0.0178850883076235	0.000863837598531476	0	0.0410453743787077	0	0.0992063492063492	0.00061050061050061
2410002F23Rik	0.00551305130513051	0.00284446467174878	0.00409731113956466	0.00193259121830551	8.9126559714795e-05	0.000918273645546373	0.000324675324675324	0.00319602272727272	0
Clec11a	0.440655212580082	1.17794301700655e-05	2.65120132560066e-05	3.20128051220488e-05	0.007760092272203	0	0	3.67647058823529e-05	0
Shank1	0.00222772277227723	0	0	0	0.00313725490196078	0	0	0	0
Syt3	0.00396039603960396	0.000250312891113893	0	0	0	0	0	0	0
Josd2	0.0340264753347581	0.0106741356210682	0.0143451014456785	0.00433036650783661	0.0166018830439665	0.00640768922707249	0.000566393958464443	0.0033727973568282	0
5430431A17Rik	0.000103135313531353	0.000104297037964122	0.00586854460093897	0	0	0.000841750841750841	0.00476190476190476	0.00520833333333333	0
Emc10	0.155004666230437	0.0632643458711255	0.057281064501854	0.00650054171180931	0.0495570709323816	0.0158026636899876	0.00222875715833462	0.00746546587215601	0.00337528127343945
Fam71e1	0.000412541254125413	0	0.00375586854460094	0	0	0	0	0	0
Spib	5.3809728798967e-05	5.44158458943244e-05	0	0.000591540964211772	0	0	0.224223602484472	0	0
Pold1	0.00044004400440044	0.00178000278125435	0.00901408450704225	0.00120937263794407	0	0.000897867564534232	0.0457142857142857	0.003125	0
Nr1h2	0.029199235713045	0.0137716004654942	0.0512379540400296	0.00745912400047739	0.00727898176814586	0.00428849902534113	0.000802005012531328	0.00663377192982456	0.000134952766531714
Napsa	0	0.0129108754364008	0.00033358042994811	0.443083154314357	0	3.32270069112175e-05	0.0751879699248121	5.13980263157895e-05	0.000126518218623482
Vrk3	0.00398388378983884	0.00617560271507267	0.0398067235529968	0.00635582700233378	0.00103048518677544	0.0059721300597213	0.00166840458811262	0.0138001824817518	0
Atf5	0.31762574753716	0.000379547115598759	0.00228740866250132	8.52471314340272e-06	0.0199026979212738	0.000101263259157996	0.000143215180809166	0	0
Nup62	0.00441044104410441	0.0051200364091478	0.00619718309859155	0.000989486703772418	0.000641711229946523	0.000734618916437098	0.00233766233766234	0.00255681818181818	0
Il4i1	0	0.000139062717285496	7.82472613458528e-05	0.054421768707483	0	0	0.0321428571428572	0	0
Tbc1d17	0.0301939840723203	0.0170049518419764	0.0166717697489283	0.00223676427092576	0.000341005967604433	0.00137241985068072	0.00194099378881988	0.00416100543478261	0.000836120401337793
Akt1s1	0.0424396148406049	0.0110027644445667	0.0121343445287107	0.00151379233011886	0.00364145658263305	0.001998001998002	0.000313971742543171	0.00137362637362637	0.000211327134404058
Pnkp	0.00648220762670326	0.0017844087287327	0.0218658485566867	0.0227655418603085	0.00015530964861192	0.000900090009000901	0.000565770862800566	0.00247524752475248	0.00038080731150038
Ptov1	0.128106252743501	0.0197290948661196	0.0173454520224797	0.000837773533058543	0.0195595479571139	0.00420460765288352	0	3.84852216748768e-05	0.000378931413414172
Med25	0.0185739504182976	0.00558838082486829	0.0237798886341303	0.00129198966408269	0.00194558443532452	0.00281888653981677	0.0017718715393134	0.00109011627906977	0
Fuz	0.00605359448988377	0.000435326767154596	0.00740967544396816	0.000665483584738242	0.00545609548167093	0.000219587176108915	0.00124223602484472	0.00135869565217391	0
Ap2a1	0.00843203479226427	0.00299439720211012	0.0380150059233908	0.000508614660817598	0.00234561114165292	0.00604172566789389	0.00120160213618158	0.00058411214953271	0.000359453630481668
Cpt1c	0.0115511551155115	0.000238393229632279	0	0	0.00168067226890756	0.00192400192400192	0	0	0
Prmt1	0.0425388109199269	0.0229929402043817	0.0415971557500342	0.00954362327455254	0.0201408718827337	0.0141218005295675	0.00124826629680999	0.0122876213592233	0
Gm15545	0.000412541254125413	0	0	0	0	0	0	0.0208333333333333	0
Bcl2l12	0.0104099194966226	0.00467874562829705	0.0206397262077136	0.000794710407527498	0.000586402785413231	0.00236004908902105	0.00120160213618158	0.0210280373831776	0
Irf3	0.0144952909925139	0.0140663634421075	0.0400687049124012	0.00803052928488469	0.00122429459588714	0.00241438778024144	0.00564459930313589	0.0048780487804878	0
Scaf1	0.011420604085725	0.00310514725685588	0.0205384203957925	0.000688883148195987	0.000446760982874162	0.00319652218386395	0	0.000791139240506329	0
Rras	0.0251808834729627	0.00104831894569066	0.055663897917419	0.0032705389848247	0.0354617060499413	0.0208926875593542	0	0	0
Prr12	0.00941245440333508	0.0016138594295501	0.00266864343958488	0.000358037952022915	0.000928792569659442	0.00106326422115896	0.00037593984962406	0	0
Prrg2	0.00137513751375138	0.00200250312891114	0.0691392801251957	0.00185185185185185	0.000174291938997821	0.0090909090909091	0.000158730158730159	0.000694444444444444	0
Nosip	0.00745642746092791	0.00646469243579268	0.0354091491095333	0.00550964187327824	0.00158807324582726	0.00300525920360631	0.000118063754427391	0.000516528925619834	0
Rcn3	0.509852120453901	0.0199274265586178	0.000278075163716752	0.00012087757116667	0.145698081799354	0.003988552853311	0.000126921449725004	0.000755799605133268	0
Fcgrt	0.255088473374364	0.159134729222339	0.0616696802436239	0.00332092296378011	0.0166964758876524	0.00621928746928747	4.82625482625483e-05	5.27871621621622e-05	0.000812110187110188
Rps11	0.283636417333008	0.288296612376209	0.109576624549684	0.100853764324522	0.0921188460469945	0.0354363922596585	0.02535953978907	0.0238627889634601	0.00969425801640567
Rpl13a	0.228683677794009	0.237104782617616	0.0732715051694502	0.0826502732240437	0.0817814921961498	0.0316875494471123	0.0250065053343742	0.0264756944444444	0.0100882723833544
Flt3l	0.0710975352854434	0.000718983836178201	0.0115073419238837	0.000603078110676896	0	0.000644745325596389	0	0.0110815602836879	0
Aldh16a1	0.00187518751875187	0.0159479652596048	0.00153649167733675	0.00870954442383014	0.00023767082590612	0.00137741046831956	0.000216450216450216	0.000946969696969697	0
Pih1d1	0.0276164635694339	0.0134864092936684	0.00955218490429757	0.00558171986743415	0.000628456510809452	0.00317275317275317	0.000366300366300366	0.000400641025641025	0.0002465483234714
Dkkl1	0	0	0	0.000377928949357521	0	0	0.00634920634920635	0.0624999999999999	0
Tead2	0.00301859454238107	0	0.0332531776021986	0	0.00038259206121473	0.0120719389012072	0	0	0
Cd37	2.72604352946308e-06	0.216129192327414	0.000223366631507105	0.0243414546435314	8.63781636002419e-06	0	0.102234109502832	0.0421599669603524	0.0244832260250763
Trpm4	0.00183768376837684	0.00242727651989229	0.00853606487409304	0.00257678829107401	0.00011883541295306	0.000306091215182124	0.000432900432900433	0	0
Hrc	0	0	0	0	0.00784313725490196	0	0	0	0
Lin7b	0.00061881188118812	0.000625782227784731	0	0	0	0	0	0	0
Snrnp70	0.0746748587902269	0.0706565024462396	0.0552394737330438	0.0189337922257177	0.0156294401818698	0.0182190814601882	0.008300395256917	0.0224184782608696	0.00126684909293605
Ruvbl2	0.00845084508450846	0.00409602912731823	0.0223075828709632	0.00343571772143201	0.000356506238859179	0.00499948984797469	0.000577200577200577	0.00394570707070707	0
Gys1	0.0018001800180018	0.000455114347479804	0.000256081946222791	0.00123685837971552	0	0	0	0.00568181818181818	0
Ftl1	0.290633280195489	0.290982567201335	0.126705027536522	0.106609493012247	0.0880584727501808	0.036144578313253	0.0213633755802431	0.0191903979554582	0.00949251551661191
Bax	0.067305642081062	0.158700247969137	0.0546921981326159	0.0688202247191011	0.0212087831387236	0.0136571709605417	0.00589887640449438	0.00645189606741573	0.00518582541054451
Dhdh	0.00313273514851485	0.00391113892365457	0.00220070422535211	0.00170068027210884	0.000490196078431372	0.000315656565656566	0	0	0.00120192307692308
Nucb1	0.166537562029584	0.0612336163609788	0.0416151585773634	0.00417625083606584	0.0300935722010627	0.0116391735096771	0.00289482699554642	0.00316621702637889	0.0133277992990223
Ppp1r15a	0.016813377479227	0.0426940427946509	0.0159775372492188	0.031891856421025	0.00102137317949688	0.00636590990288739	0.00555810748736794	0.00607918006430868	0.00049468216670789
Plekha4	0.0334585182656197	0	0	0	0.000135226504394861	0	0	0	0
Hsd17b14	0.00123762376237624	0	0	0	0	0	0	0	0
Bcat2	0.018105370139663	0.0232824142761233	0.00673444641358082	0.00506825246654953	0.00127256200493442	0.000602046959662854	0	0.00258692052980132	0.00101884870096791
Rasip1	3.92204713429089e-05	1.76276683883023e-05	0.524697480658599	0.000299415540864233	0	0.0688575899843506	0	0	0
A030001D20Rik	0.00606435643564356	0	0.00253521126760563	0	0	0	0	0	0
Mamstr	0.00165016501650165	0	0.00211267605633803	0	0.000326797385620915	0.00757575757575758	0	0.00130208333333333	0
Car11	0.0115511551155115	5.95983074080696e-05	0.000536552649228705	0	0.00298786181139122	0	0	0	0
Dbp	0.0132150715071507	0.00801001251564455	0.00904538341158059	0.000151171579743008	0.00278867102396514	0.000448933782267116	0.000634920634920635	0.00277777777777778	0
Sphk2	0.00303128138900847	0.00959532749269921	0.00408246580934885	0.00833086857931578	5.68343279340721e-05	0.00234226321182843	0	0.00566123188405797	0
Rpl18	0.258443322601719	0.275932133657787	0.0988352875053561	0.0950875806664033	0.0922459540908422	0.0360180229796982	0.0253372467121973	0.0229714045831687	0.0102726195179771
Sult2b1	0	0	0	0	0.00392156862745098	0	0	0	0
Gm31597	0	0.000625782227784731	0.000352112676056338	0	0	0	0.00178571428571428	0.03125	0
Lmtk3	0.00247524752475247	0	0	0	0	0	0	0	0
Cyth2	0.0121964710437524	0.00588025534711685	0.0493508537257062	0.00685972713107589	0.00370248658122467	0.00564302240279894	0.000319233838786912	0.00558659217877095	0
Grwd1	0.00792079207920792	0.00112640801001251	0.00345070422535211	0.000765306122448979	0.00088235294117647	0.00227272727272727	0	0.0015625	0
Grin2d	0	0	0	0.00340136054421769	0	0	0	0	0
Kdelr1	0.141745939299812	0.0547890745785173	0.0539114425112768	0.00711395669378863	0.025841343073177	0.011883541295306	0.00315592903828198	0.000326797385620915	0.00246354952237305
Tmem143	0.00435858803271632	0.00048974261304892	0.00195958358848745	0	0.000682011935208866	0.00175669740887132	0	0.00271739130434783	0.00167224080267559
Emp3	0.267208991169387	0.306416128268444	0.00146326608298439	0.0691965434822577	0.0749210386857445	0.00873600873600874	0.00790733590733591	0.0115625	0.010997920997921
Ccdc114	0.00015470297029703	0.000156445556946183	0.00140845070422535	0.00170068027210884	0	0.00126262626262626	0.00178571428571428	0	0
Nomo1	0.0103921106396354	0.00286071875558734	0.00447127207690588	0.000215959399632869	0.00305010893246187	0.00400833734167067	0.00090702947845805	0.000992063492063492	0
Sergef	0.00556930693069307	0.00391113892365457	0.00140845070422535	0.000106292517006803	0.000122549019607843	0	0.000446428571428571	0.00439453124999999	0
Saal1	0.00385567402894136	0.00308077404447868	0.00390032502708559	0.000130821559392988	0.000150829562594268	0.000388500388500388	0	0	0
